ds,net,aug,cond_diff,denoise_mode,min,max,val_loss,noise,ts
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.0061774253845215,1.26,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.013900637626648,0.63,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.0674553712209065,1.37,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.0718903541564941,1.26,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.0868263641993205,1.05,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1040782928466797,1.16,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.106279969215393,1.37,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1343042850494385,0.53,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1558451652526855,0.42,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1578094959259033,1.47,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1580413182576497,1.47,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.1946560541788738,1.26,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.2221028804779053,1.58,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.2569278478622437,1.47,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.2662808895111084,1.89,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.2729753255844116,1.16,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.282097339630127,1.58,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.292311708132426,1.16,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.2980602582295735,1.58,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.301274577776591,0.74,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.304382085800171,1.68,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3209351698557537,1.68,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3246000210444133,1.68,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.339879830678304,1.79,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3543017109235127,2.0,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3590637644131978,2.0,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3608818451563518,0.63,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.379175027211507,0.53,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3793098131815593,1.89,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3862753709157307,1.89,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3885016441345215,1.79,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3905445337295532,2.0,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.3985399802525837,2.42,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.425869067509969,1.79,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.4261609315872192,4.11,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.4506832758585613,2.42,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.4623101552327473,6.21,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.4688938458760579,2.84,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.477319876352946,3.68,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.4799436330795288,2.84,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.495983401934306,0.84,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5070277849833171,4.95,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5070634285608928,3.26,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5074047644933064,3.26,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5193086465199788,5.37,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5378878911336262,3.68,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5391018390655518,7.47,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5424556334813435,5.79,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5428707599639893,7.89,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.558580756187439,9.16,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5750037829081218,5.79,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5781474908192952,2.84,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5839198033014934,0.84,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.593253533045451,4.53,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.5995267232259114,9.58,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.602104902267456,8.32,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.6081329186757405,4.53,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.6117589473724365,2.42,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.651717185974121,5.37,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.653507391611735,6.63,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.656216025352478,8.74,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.6671733458836873,9.16,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.6716081301371257,10.0,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.684356411298116,4.95,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.6918707291285198,7.05,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.7017701864242554,0.95,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.702805797259013,4.11,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.7109148502349854,1.05,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.7249282995859783,9.58,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.7860280672709148,6.21,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.7992180983225505,0.74,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.801066795984904,10.0,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8031910260518391,3.26,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8264175256093342,7.89,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8311357498168945,6.63,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8386017481486003,7.05,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8688110907872517,0.95,3
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.8742843866348267,4.53,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9109907150268555,8.32,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9187850952148438,5.37,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9201256434122722,8.74,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9247498114903767,7.47,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9850406646728516,1.05,2
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,1.9873178799947102,4.95,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.027036666870117,10.0,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.0307563145955405,0.74,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.0417399406433105,4.11,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.0593043168385825,9.58,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.0596883296966553,8.32,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.085357904434204,0.95,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.102914810180664,5.79,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.129451553026835,7.89,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.1553390423456826,3.68,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.1571357250213623,8.74,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.2192192475001016,7.47,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.2644940614700317,9.16,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.2805054585138955,6.21,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.288842042287191,0.84,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.3072237173716226,6.63,1
ecg5k,bilstm,diff_aug,False,dpm,0.48995832602183026,2.3130199114481607,2.3130199114481607,7.05,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.3218416372934978,2.0,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.3278214732805889,0.35,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.352367599805196,2.0,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.3561874032020569,0.15,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.3844038248062134,2.0,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.3985399802525837,2.42,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4261609315872192,4.11,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4489751656850178,0.4,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4506832758585613,2.42,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4521474242210388,0.1,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4608534177144368,0.35,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4623101552327473,6.21,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4688938458760579,2.84,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.476569692293803,0.3,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.477319876352946,3.68,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.4799436330795288,2.84,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5070277849833171,4.95,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5070634285608928,3.26,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5074047644933064,3.26,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5193086465199788,5.37,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5378878911336262,3.68,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5391018390655518,7.47,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5424556334813435,5.79,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5428707599639893,7.89,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5448527336120605,0.25,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.558580756187439,9.16,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5750037829081218,5.79,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5781474908192952,2.84,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.593253533045451,4.53,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.5995267232259114,9.58,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.602104902267456,8.32,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6031644344329834,0.5,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6081329186757405,4.53,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6117589473724365,2.42,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.651717185974121,5.37,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.653507391611735,6.63,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.656216025352478,8.74,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6671733458836873,9.16,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6716081301371257,10.0,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.678215463956197,0.45,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.684356411298116,4.95,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6918707291285198,7.05,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6971473296483357,0.4,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.6972121795018513,0.55,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.702805797259013,4.11,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.709913541873296,0.55,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7249282995859783,9.58,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.747171441713969,0.05,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7495600779851277,0.25,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7629543542861938,0.55,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7657229105631511,0.25,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7666788299878438,0.6,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7703539629777272,0.3,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7713685433069866,0.5,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7856900294621785,0.2,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7860280672709148,6.21,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7965529759724934,0.2,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.7974708477656047,0.45,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.801066795984904,10.0,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8031910260518391,3.26,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8171632289886475,0.5,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8238602181275685,0.4,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8264175256093342,7.89,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8311357498168945,6.63,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8386017481486003,7.05,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.841883699099223,0.6,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8557763695716858,0.05,3
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.8742843866348267,4.53,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9002525011698406,0.6,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.906762997309367,0.15,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9109907150268555,8.32,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9187850952148438,5.37,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9201256434122722,8.74,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9247498114903767,7.47,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9474468628565471,0.05,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9634018937746684,0.1,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,1.9873178799947102,4.95,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.027036666870117,10.0,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.0417399406433105,4.11,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.0593043168385825,9.58,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.0596883296966553,8.32,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.102914810180664,5.79,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.129451553026835,7.89,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.1553390423456826,3.68,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.1571357250213623,8.74,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.174636801083883,0.3,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.2192192475001016,7.47,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.2628424962361655,0.45,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.2644940614700317,9.16,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.2805054585138955,6.21,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.2867989937464395,0.1,2
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.3072237173716226,6.63,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.3130199114481607,7.05,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.3417052825291953,0.35,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.4639998277028403,0.15,1
ecg5k,bilstm,diff_aug,False,nr,1.3218416372934978,2.5863048235575357,2.5863048235575357,0.2,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3234654764334361,0.53,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.32662178079287213,0.84,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3373948434988658,0.74,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3480685551961263,0.63,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.34862010677655536,0.74,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3611505627632141,0.63,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3784696062405904,0.53,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3819141089916229,0.63,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.38734325766563416,0.42,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.39077626665433246,0.53,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.39452679951985675,0.84,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3960993488629659,0.42,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.3989716172218323,0.74,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.40431053439776105,0.32,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4055539866288503,0.95,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.43460015455881756,0.84,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.43955819805463153,0.21,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4438589910666148,0.42,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.44683152437210083,0.32,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.45204700032869977,0.95,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.46770432591438293,0.11,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4681005080540975,0.16,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4694368938604991,0.0,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4704478879769643,0.21,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4794280230998993,0.0,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.481044073899587,0.08,2
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.48244492212931317,0.0,3
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4905267059803009,0.08,1
ecg5k,bilstm,diff_aug,True,dpm,0.3234654764334361,13.117961565653482,0.4912112355232239,0.21,3
